hidden_dim,num_layers,learning_rate,timesteps,epochs,batch_size,iteration,MAPE,R²
10,2,0.01,5,100,4,3,0.2709537314223696,-1.0567796018856739
10,2,0.01,5,100,8,1,0.2696915270378426,-0.999208808685182
10,2,0.01,5,100,8,2,0.25403042887599975,-0.8900767053247036
10,2,0.01,5,100,8,3,0.2720071813869969,-1.15228195590316
10,2,0.01,5,100,16,1,0.2609167051784308,-0.9354771072053107
10,2,0.01,5,100,16,2,0.30524134569140526,-1.536233139582563
10,2,0.01,5,100,16,3,0.2636779929787392,-0.9404799713317107
10,2,0.01,5,150,4,1,0.27804379759200115,-1.202379885271311
10,2,0.01,5,150,4,2,0.28823748566086793,-1.2651834366796786
10,2,0.01,5,150,4,3,0.28196823347223915,-1.2043422875393377
10,2,0.01,5,150,8,1,0.25489379637005777,-0.7765926307778732
10,2,0.01,5,150,8,2,0.27006456576232407,-1.0207133490103786
10,2,0.01,5,150,8,3,0.26092545428015723,-0.9122454522979826
10,2,0.01,5,150,16,1,0.2818726480135509,-1.1185674922905888
10,2,0.01,5,150,16,2,0.2599660952374009,-0.9150237264927445
10,2,0.01,5,150,16,3,0.23790961664879873,-0.6992427235645513
10,2,0.01,10,50,4,1,0.2603846472509763,-1.0067127062478227
10,2,0.01,10,50,4,2,0.2672786861518384,-1.0924478051295656
10,2,0.01,10,50,4,3,0.2444156441483723,-0.7262463160167829
10,2,0.01,10,50,8,1,0.25759939882039745,-0.8866398617800741
10,2,0.01,10,50,8,2,0.27792463002531564,-1.1420492737915473
10,2,0.01,10,50,8,3,0.24725637779953022,-0.7743159903118548
10,2,0.01,10,50,16,1,0.24649154130645473,-0.6512151753726874
10,2,0.01,10,50,16,2,0.25097094124943004,-0.8382472960679301
10,2,0.01,10,50,16,3,0.22007929038542073,-0.459831584281283
10,2,0.01,10,100,4,1,0.2923315082172101,-1.3163350579985051
10,2,0.01,10,100,4,2,0.307137933432318,-1.3807944037840945
10,2,0.01,10,100,4,3,0.28331341234253843,-1.2113353735917598
10,2,0.01,10,100,8,1,0.2527312423405694,-0.6843948774622102
10,2,0.01,10,100,8,2,0.27850522573885467,-1.2047744762530428
10,2,0.01,10,100,8,3,0.2770315524029309,-1.1608035300467323
10,2,0.01,10,100,16,1,0.29228282229433444,-1.2233037476925133
10,2,0.01,10,100,16,2,0.2392952106640719,-0.6925437761455766
10,2,0.01,10,100,16,3,0.26273234394242256,-0.8884794980236794
10,2,0.01,10,150,4,1,0.28993716367329003,-1.2897532370201916
10,2,0.01,10,150,4,2,0.2993636707910334,-1.4581150608407811
10,2,0.01,10,150,4,3,0.2756694655995873,-1.1736775923886191
10,2,0.01,10,150,8,1,0.27534430778955293,-1.069399352730608
10,2,0.01,10,150,8,2,0.29976548635972783,-1.445047586796969
10,2,0.01,10,150,8,3,0.28675175099541733,-1.1720937855685651
10,2,0.01,10,150,16,1,0.2641760072143219,-0.9300102507053922
10,2,0.01,10,150,16,2,0.2554406601958273,-0.8161031105710699
10,2,0.01,10,150,16,3,0.2746443060110189,-1.108086846764913
10,2,0.1,1,50,4,1,0.34452444486141726,-1.9470140160319054
10,2,0.1,1,50,4,2,0.34079059148198415,-1.9163788901639305
10,2,0.1,1,50,4,3,0.3688752205125833,-2.202193688672087
10,2,0.1,1,50,8,1,0.3359485387750397,-1.8171300857133659
10,2,0.1,1,50,8,2,0.2881703634452741,-1.3070157335780905
10,2,0.1,1,50,8,3,0.32075693391299714,-1.7077851095290653
10,2,0.1,1,50,16,1,0.3326026692168192,-1.7884531417970186
10,2,0.1,1,50,16,2,0.3024252294428425,-1.5187346690945795
10,2,0.1,1,50,16,3,0.33703603496730417,-1.8794119982078987
10,2,0.1,1,100,4,1,0.30122692683987984,-1.4309502115020551
10,2,0.1,1,100,4,2,0.3757773053884211,-2.2090687184788287
10,2,0.1,1,100,4,3,0.2999193634667811,-1.5100854343369399
10,2,0.1,1,100,8,1,0.36853730114823363,-2.013276805828896
10,2,0.1,1,100,8,2,0.28467395306708854,-1.3026478375359338
10,2,0.1,1,100,8,3,0.2836702372184876,-1.263393472824367
10,2,0.1,1,100,16,1,0.2957180489042351,-1.4148346114582897
10,2,0.1,1,100,16,2,0.3546523693192269,-2.011527126252561
10,2,0.1,1,100,16,3,0.31747917917917573,-1.7135424651370408
10,2,0.1,1,150,4,1,0.3685392416329785,-2.1990476046499206
10,2,0.1,1,150,4,2,0.3734368726527913,-2.1854576113079838
10,2,0.1,1,150,4,3,0.3549185975251028,-2.0645351912347407
10,2,0.1,1,150,8,1,0.3110023336340996,-1.6233275361975577
10,2,0.1,1,150,8,2,0.32166053773704745,-1.7365819010140888
10,2,0.1,1,150,8,3,0.35685933998037656,-2.0341455212374964
10,2,0.1,1,150,16,1,0.3485751371131844,-1.950959944229659
10,2,0.1,1,150,16,2,0.3043396739322235,-1.5300983049236776
10,2,0.1,1,150,16,3,0.32327325308004773,-1.7485806972706261
10,2,0.1,5,50,4,1,0.3175460988415298,-1.7013133773562172
10,2,0.1,5,50,4,2,0.3464230952123014,-1.996840652542681
10,2,0.1,5,50,4,3,0.2995163548916328,-1.4904884262619964
10,2,0.1,5,50,8,1,0.3384258149309988,-1.9062027134378257
10,2,0.1,5,50,8,2,0.3627559587401745,-2.089898369374591
10,2,0.1,5,50,8,3,0.3644462430112042,-2.291406385005634
10,2,0.1,5,50,16,1,0.29561300737394436,-1.4181752609599059
10,2,0.1,5,50,16,2,0.30799286200607934,-1.6209414187250846
10,2,0.1,5,50,16,3,0.28205607083913126,-1.2826461698260752
10,2,0.1,5,100,4,1,0.3786405290279682,-2.2051179538825965
10,2,0.1,5,100,4,2,0.3444415142983683,-1.9824363407459735
10,2,0.1,5,100,4,3,0.3213681413137197,-1.7450139216205147
10,2,0.1,5,100,8,1,0.34474449097569426,-1.9818158599936178
10,2,0.1,5,100,8,2,0.30291713990890895,-1.7184762084217553
10,2,0.1,5,100,8,3,0.34437387630720345,-1.9775804227017835
10,2,0.1,5,100,16,1,0.37592606408373325,-2.37037169385312
10,2,0.1,5,100,16,2,0.33424360602272013,-1.8780972453749967
10,2,0.1,5,100,16,3,0.290123343988695,-1.3809654115304655
10,2,0.1,5,150,4,1,0.3404319904409686,-1.9358161704286312
10,2,0.1,5,150,4,2,0.24823670286114802,-0.3728734048505833
10,2,0.1,5,150,4,3,0.404404311097331,-2.5944461451556133
10,2,0.1,5,150,8,1,0.3004461406597731,-1.4832504079651962
10,2,0.1,5,150,8,2,0.3620475695660738,-2.161418564502949
10,2,0.1,5,150,8,3,0.42647957583099244,-2.8346229525061197
10,2,0.1,5,150,16,1,0.35913536737712926,-2.124964088692036
10,2,0.1,5,150,16,2,0.29129991445799225,-1.3691905160139788
10,2,0.1,5,150,16,3,0.35842641997186964,-2.3982098101717817
10,2,0.1,10,50,4,1,0.34908094483963215,-2.0304939214519053
10,2,0.1,10,50,4,2,0.313316282416022,-1.6509997099222744
10,2,0.1,10,50,4,3,0.30545951999993926,-1.3770650214214966
10,2,0.1,10,50,8,1,0.3359831320882965,-1.9174607758114903
10,2,0.1,10,50,8,2,0.3788734421298625,-2.376715489574768
10,2,0.1,10,50,8,3,0.3731890987972518,-2.4405504376949163
10,2,0.1,10,50,16,1,0.31257934973394325,-1.6431823363593994
10,2,0.1,10,50,16,2,0.3199862634478319,-1.6055957429435521
10,2,0.1,10,50,16,3,0.3193949904464794,-1.6730185600255991
10,2,0.1,10,100,4,1,0.35655635609218755,-2.1551380031771585
10,2,0.1,10,100,4,2,0.6255137401321671,-5.546402233678375
10,2,0.1,10,100,4,3,0.3107031029407432,-1.6189480131964729
10,2,0.1,10,100,8,1,0.4949813613056031,-3.700719670702906
10,2,0.1,10,100,8,2,0.37497207449604814,-2.1712404375721235
10,2,0.1,10,100,8,3,0.3962359961582428,-2.559456818001417
10,2,0.1,10,100,16,1,0.3465133003728614,-2.0281484005806565
10,2,0.1,10,100,16,2,0.2985943472189993,-1.4664531834071663
10,2,0.1,10,100,16,3,0.3337018712029992,-1.8690526818787752
10,2,0.1,10,150,4,1,0.48512619976822297,-3.5728444239168295
10,2,0.1,10,150,4,2,0.5296328687874142,-4.161007148655272
10,2,0.1,10,150,4,3,0.39941950580684416,-2.5938886892272306
10,2,0.1,10,150,8,1,0.3547775588167953,-2.1220131806924214
10,2,0.1,10,150,8,2,0.31402252244150647,-1.6843828149433278
10,2,0.1,10,150,8,3,0.337677398093532,-2.037926882132627
10,2,0.1,10,150,16,1,0.3571997337216189,-2.133821463146678
10,2,0.1,10,150,16,2,0.35643618382717224,-2.1243186705493473
10,2,0.1,10,150,16,3,0.3197893060701055,-1.7351801023633913
50,1,0.001,1,50,4,1,0.10965254376330623,0.6490919913067577
50,1,0.001,1,50,4,2,0.10996361392012109,0.6485173888095095
50,1,0.001,1,50,4,3,0.10134267189573623,0.6924614415329149
50,1,0.001,1,50,8,1,0.08707224195903424,0.7764268490427677
50,1,0.001,1,50,8,2,0.10942774836482151,0.6654716581522031
50,1,0.001,1,50,8,3,0.10629761245258228,0.6895014072512242
50,1,0.001,1,50,16,1,0.09047570407798965,0.7748188539563633
50,1,0.001,1,50,16,2,0.09389201866129929,0.7525286924732588
50,1,0.001,1,50,16,3,0.0921883929720446,0.7696446175892382
50,1,0.001,1,100,4,1,0.11110113732042737,0.6169508548071356
50,1,0.001,1,100,4,2,0.12731354544246118,0.5626286780650562
50,1,0.001,1,100,4,3,0.11771475271063125,0.5899811384851243
50,1,0.001,1,100,8,1,0.11367492946721572,0.6317293654498854
50,1,0.001,1,100,8,2,0.10651408140773536,0.6779493752911772
50,1,0.001,1,100,8,3,0.10287788762263776,0.7033529614595233
50,1,0.001,1,100,16,1,0.09730556058639335,0.7369991146142425
50,1,0.001,1,100,16,2,0.10328065190825178,0.7067713651870504
50,1,0.001,1,100,16,3,0.10451465034657707,0.6873085397304587
50,1,0.001,1,150,4,1,0.1327000762296064,0.5328029544036932
50,1,0.001,1,150,4,2,0.09576708758534902,0.7230110918775434
50,1,0.001,1,150,4,3,0.11884382884120881,0.60258163201131
50,1,0.001,1,150,8,1,0.10849920754810549,0.668168041077142
50,1,0.001,1,150,8,2,0.12931839129334974,0.5699878817752699
50,1,0.001,1,150,8,3,0.11922559051796237,0.6139217767317502
50,1,0.001,1,150,16,1,0.08555985151835341,0.7819635085683121
50,1,0.001,1,150,16,2,0.09532904206027032,0.759616994852184
50,1,0.001,1,150,16,3,0.09772253051298342,0.7270063690623858
50,1,0.001,5,50,4,1,0.09608661994500398,0.7693130241970486
50,1,0.001,5,50,4,2,0.09366527324347025,0.7415377617746679
50,1,0.001,5,50,4,3,0.0663374007047863,0.8761070360808044
50,1,0.001,5,50,8,1,0.09004823412934393,0.7862496071258495
50,1,0.001,5,50,8,2,0.07907886694887345,0.8204950955341315
50,1,0.001,5,50,8,3,0.0989875106188433,0.7517919835734806
50,1,0.001,5,50,16,1,0.0856296779495087,0.7939661253612155
50,1,0.001,5,50,16,2,0.08807269773259566,0.7887357110252159
50,1,0.001,5,50,16,3,0.0748994445395251,0.8415293525958422
50,1,0.001,5,100,4,1,0.07929236432750328,0.8356141811326465
50,1,0.001,5,100,4,2,0.08279411131001896,0.7997531993871847
50,1,0.001,5,100,4,3,0.09560724449075965,0.7331710206545052
50,1,0.001,5,100,8,1,0.08756626269348178,0.7761921804862109
50,1,0.001,5,100,8,2,0.10992854970731473,0.6860024888033764
50,1,0.001,5,100,8,3,0.11241790861513633,0.6636108357837983
50,1,0.001,5,100,16,1,0.08255583944353918,0.8063405965572451
50,1,0.001,5,100,16,2,0.10490759917417244,0.7251032365888472
50,1,0.001,5,100,16,3,0.07731776566026945,0.8262003770640844
50,1,0.001,5,150,4,1,0.10025806875832229,0.6721055336682584
50,1,0.001,5,150,4,2,0.1263527713730898,0.540974183468745
50,1,0.001,5,150,4,3,0.14996774607337018,0.4369333076835943
50,1,0.001,5,150,8,1,0.08597913853858928,0.7951604544337911
50,1,0.001,5,150,8,2,0.09249483458891995,0.7656497033193758
50,1,0.001,5,150,8,3,0.11199785116617726,0.6737935258895027
50,1,0.001,5,150,16,1,0.0862331363020218,0.77956816074843
50,1,0.001,5,150,16,2,0.08790582848406829,0.7835174134443574
50,1,0.001,5,150,16,3,0.08542451219141857,0.8015175654267576
50,1,0.001,10,50,4,1,0.06601861458053794,0.878789332363921
50,1,0.001,10,50,4,2,0.10622857591629013,0.6757437309874208
50,1,0.001,10,50,4,3,0.10090543136953413,0.7262880034372039
50,1,0.001,10,50,8,1,0.09344128157560139,0.7727743633735691
50,1,0.001,10,50,8,2,0.10971743925955837,0.7044805244542176
50,1,0.001,10,50,8,3,0.09822510736940601,0.7562689425849091
50,1,0.001,10,50,16,1,0.0674933493827464,0.8725664753455056
50,1,0.001,10,50,16,2,0.08918965062342199,0.7865305562854197
50,1,0.001,10,50,16,3,0.09211729129010725,0.7886283242778097
50,1,0.001,10,100,4,1,0.13899333785537019,0.4146252528798682
50,1,0.001,10,100,4,2,0.08635201156894277,0.7714016573540998
50,1,0.001,10,100,4,3,0.11045731154972409,0.6601697800220803
50,1,0.001,10,100,8,1,0.10591429775640185,0.6939615460574986
50,1,0.001,10,100,8,2,0.09039939792169127,0.7788198793281308
50,1,0.001,10,100,8,3,0.0688141116166165,0.8680803581662463
50,1,0.001,10,100,16,1,0.07770160164469422,0.841860979837527
50,1,0.001,10,100,16,2,0.07795432330412035,0.8415532414913236
50,1,0.001,10,100,16,3,0.08011246819433641,0.82567339607586
50,1,0.001,10,150,4,1,0.17531592282623165,0.22456831839709324
50,1,0.001,10,150,4,2,0.15947745512461572,0.3346039068305635
50,1,0.001,10,150,4,3,0.1173303969487099,0.624910590649236
50,1,0.001,10,150,8,1,0.07942034353291748,0.8365489781904729
50,1,0.001,10,150,8,2,0.13009316430515808,0.5637593663595815
50,1,0.001,10,150,8,3,0.1133114047316503,0.6546109676554603
50,1,0.001,10,150,16,1,0.10925090756479526,0.6740039291488744
50,1,0.001,10,150,16,2,0.13088438297243338,0.5071417017639182
50,1,0.001,10,150,16,3,0.09910862171486953,0.7280888723990636
50,1,0.01,1,50,4,1,0.21196407257469013,-0.2884000993606872
50,1,0.01,1,50,4,2,0.2189234439249996,-0.3679880162956537
50,1,0.01,1,50,4,3,0.23168215331803776,-0.4574524293984432
50,1,0.01,1,50,8,1,0.14389548668131033,0.36846528900241615
50,1,0.01,1,50,8,2,0.15282931085642923,0.35138049051781317
50,1,0.01,1,50,8,3,0.13864882867646514,0.39386751923684804
50,1,0.01,1,50,16,1,0.16527134031715138,0.26241046160776804
50,1,0.01,1,50,16,2,0.14975442928133448,0.3690986046132386
50,1,0.01,1,50,16,3,0.13901457905084189,0.41662539063043136
50,1,0.01,1,100,4,1,0.2429079220987909,-0.8046614416925097
50,1,0.01,1,100,4,2,0.198757430548089,-0.19354604074134896
50,1,0.01,1,100,4,3,0.23859557657557712,-0.6279774171334183
50,1,0.01,1,100,8,1,0.19194218777915306,-0.11873873087829079
50,1,0.01,1,100,8,2,0.20839987516544675,-0.2466962747645658
50,1,0.01,1,100,8,3,0.17469535173378364,0.09761540673894897
50,1,0.01,1,100,16,1,0.14135462725632023,0.40106860689711554
50,1,0.01,1,100,16,2,0.12921766817310912,0.4829796359316174
50,1,0.01,1,100,16,3,0.14285508460289023,0.40519195458931045
50,1,0.01,1,150,4,1,0.21881063648197377,-0.4266125574806492
50,1,0.01,1,150,4,2,0.25266052875404515,-0.8954041006128115
50,1,0.01,1,150,4,3,0.26178959018243403,-0.9971531184923932
50,1,0.01,1,150,8,1,0.21469853557540394,-0.3742147888553762
50,1,0.01,1,150,8,2,0.20737332498072267,-0.34802018758590214
50,1,0.01,1,150,8,3,0.2240396294253939,-0.45790709145353903
50,1,0.01,1,150,16,1,0.1850420685045613,0.03531431243289618
50,1,0.01,1,150,16,2,0.14648611854188354,0.3324228459762161
50,1,0.01,1,150,16,3,0.17035609393039183,0.2069234601953126
50,1,0.01,5,50,4,1,0.10995611420429446,0.6282272686978605
50,1,0.01,5,50,4,2,0.09387164479720231,0.7059935353264288
50,1,0.01,5,50,4,3,0.2490844648621068,-0.5496024577126113
50,1,0.01,5,50,8,1,0.10207069725144693,0.6773414867117309
50,1,0.01,5,50,8,2,0.23916463110815112,-0.47536139735357397
50,1,0.01,5,50,8,3,0.16027986247296178,0.2164473821701708
50,1,0.01,5,50,16,1,0.12967696994214659,0.5136370397631269
50,1,0.01,5,50,16,2,0.151628999523402,0.38076069326579975
50,1,0.01,5,50,16,3,0.15955683089721703,0.3035982292060575
50,1,0.01,5,100,4,1,0.20387086952055386,0.054308955017559946
50,1,0.01,5,100,4,2,0.09938610033105882,0.7885137284728587
50,1,0.01,5,100,4,3,0.2580047546143459,-0.8901745103218461
50,1,0.01,5,100,8,1,0.17262782121181533,0.14541579822207595
50,1,0.01,5,100,8,2,0.24535020798367535,-0.8799154761665886
50,1,0.01,5,100,8,3,0.17107022444310085,0.1569754866553974
50,1,0.01,5,100,16,1,0.1343391512645457,0.4685167576383453
50,1,0.01,5,100,16,2,0.1727193054390728,0.20772115167569194
50,1,0.01,5,100,16,3,0.17927583495515542,0.00906505417694925
50,1,0.01,5,150,4,1,0.053255697219254244,0.8975287590251722
50,1,0.01,5,150,4,2,0.1718727550715522,0.23659331420009055
50,1,0.01,5,150,4,3,0.22151633117890762,-0.6339468052363308
50,1,0.01,5,150,8,1,0.2203324522373761,-0.12193506540789256
50,1,0.01,5,150,8,2,0.21305053445877098,-0.24862163044529217
50,1,0.01,5,150,8,3,0.17671717385056845,0.19113907743183556
50,1,0.01,5,150,16,1,0.1378652488144467,0.49579100976929846
50,1,0.01,5,150,16,2,0.18338299877551506,0.03763971586624537
50,1,0.01,5,150,16,3,0.20771791923003724,-0.24111369536604554
50,1,0.01,10,50,4,1,0.11109970114836339,0.6320612314371268
50,1,0.01,10,50,4,2,0.1929603746551374,-0.15284056574659788
50,1,0.01,10,50,4,3,0.1542364356820137,0.2968163535470215
50,1,0.01,10,50,8,1,0.10716070848040267,0.6126501680955581
50,1,0.01,10,50,8,2,0.10285021984086624,0.7033780997110488
50,1,0.01,10,50,8,3,0.1180823603467569,0.597239898212448
50,1,0.01,10,50,16,1,0.11136934567928415,0.6004777039516874
50,1,0.01,10,50,16,2,0.12242118939529363,0.515381240805795
50,1,0.01,10,50,16,3,0.10605707888508886,0.6778893143259805
50,1,0.01,10,100,4,1,0.22945577427316838,-0.4723401591632921
50,1,0.01,10,100,4,2,0.19807789700752448,-0.2627739827551183
50,1,0.01,10,100,4,3,0.15552298700462616,0.3432479262778423
50,1,0.01,10,100,8,1,0.199553193099087,0.15257333193897582
50,1,0.01,10,100,8,2,0.11629642422161626,0.6411405364963705
50,1,0.01,10,100,8,3,0.11603314931876836,0.6747772934899339
50,1,0.01,10,100,16,1,0.11135781321912473,0.6510986250007118
50,1,0.01,10,100,16,2,0.17305452517921352,0.14922688032024767
50,1,0.01,10,100,16,3,0.1691071224541362,0.12875577782827108
50,1,0.01,10,150,4,1,0.09993853269328201,0.7141397885111684
50,1,0.01,10,150,4,2,0.07068915818513134,0.8108864473596045
50,1,0.01,10,150,4,3,0.14861609834132142,0.32716239219030163
50,1,0.01,10,150,8,1,0.14046351536912458,0.48778565999352275
50,1,0.01,10,150,8,2,0.1532705594336129,0.3394196927343113
50,1,0.01,10,150,8,3,0.12600560660898755,0.5210027249016423
50,1,0.01,10,150,16,1,0.13826804859214814,0.43441191755677266
50,1,0.01,10,150,16,2,0.1682129987682961,0.234322579384306
50,1,0.01,10,150,16,3,0.16823417421296538,0.2464065515259004
50,1,0.1,1,50,4,1,0.1810377508036076,0.43596261115366686
50,1,0.1,1,50,4,2,0.3416402431671553,-1.9319913192079574
50,1,0.1,1,50,4,3,0.3879849986132181,-2.390402661224726
50,1,0.1,1,50,8,1,0.3389099984428122,-2.190545533874575
50,1,0.1,1,50,8,2,0.2426978022439583,-0.6697427438963033
50,1,0.1,1,50,8,3,0.42537820919321456,-3.459011837241782
50,1,0.1,1,50,16,1,0.21021262045663608,-0.03330039667038709
50,1,0.1,1,50,16,2,0.27940779772974395,-1.195253522317076
50,1,0.1,1,50,16,3,0.27261472591698516,-1.0834282509849649
50,1,0.1,1,100,4,1,0.49521314620357554,-3.8981274009564304
50,1,0.1,1,100,4,2,0.29468899299685397,-1.4268796733251166
50,1,0.1,1,100,4,3,0.3564412925856853,-2.0932692511872886
50,1,0.1,1,100,8,1,0.32035527254452384,-1.5864505209934499
50,1,0.1,1,100,8,2,0.2941777599181308,-1.373243695237675
50,1,0.1,1,100,8,3,0.2970343105873495,-1.4743722389972573
50,1,0.1,1,100,16,1,0.124985182161767,0.6044160205432842
50,1,0.1,1,100,16,2,0.2933450628795525,-1.4211943790384254
50,1,0.1,1,100,16,3,0.37741729744073044,-2.2008055308615377
50,1,0.1,1,150,4,1,0.3716518159218613,-2.216137066560633
50,1,0.1,1,150,4,2,0.3781554139499633,-2.2145371824979714
50,1,0.1,1,150,4,3,0.3058894808338448,-1.5574302566791536
50,1,0.1,1,150,8,1,0.2755070173541543,-1.1158851129655432
50,1,0.1,1,150,8,2,0.3996461930898321,-2.8848398422343666
50,1,0.1,1,150,8,3,0.2820312128462534,-1.2612978741391632
50,1,0.1,1,150,16,1,0.3482188923576714,-2.1418735008874794
50,1,0.1,1,150,16,2,0.2795851152089494,-1.2580056196740954
50,1,0.1,1,150,16,3,0.2974784850664549,-1.4831806826710858
50,1,0.1,5,50,4,1,0.3041027607365597,-1.5616490925805255
50,1,0.1,5,50,4,2,0.3452266369448626,-1.9182135760137844
50,1,0.1,5,50,4,3,0.2871717661049373,-1.137223011399894
50,1,0.1,5,50,8,1,0.245583413502737,-0.6558764288617156
50,1,0.1,5,50,8,2,0.27739641888770356,-1.2241698146912587
50,1,0.1,5,50,8,3,0.3690737689363691,-2.4571777712916223
50,1,0.1,5,50,16,1,0.2085130445776296,-0.25157092198812925
50,1,0.1,5,50,16,2,0.24009615723030156,-0.5174412741101588
50,1,0.1,5,50,16,3,0.15914941045670764,0.2212895543470177
50,1,0.1,5,100,4,1,0.3177872814853951,-1.7120805924473532
50,1,0.1,5,100,4,2,0.3235165296595678,-1.7463609640218043
50,1,0.1,5,100,4,3,0.25863181213717357,-0.7374223144040091
50,1,0.1,5,100,8,1,0.34782357895690574,-1.8838862988309009
50,1,0.1,5,100,8,2,0.2996895998041516,-1.4956176448942142
50,1,0.1,5,100,8,3,0.30385829252283164,-1.5504187218259764
50,1,0.1,5,100,16,1,0.3010125479355939,-1.5247077989731372
50,1,0.1,5,100,16,2,0.2385524060598609,-0.4244720129304289
50,1,0.1,5,100,16,3,0.24314289240562872,-0.6893724883966272
50,1,0.1,5,150,4,1,0.3017703143279292,-1.5183249020430245
50,1,0.1,5,150,4,2,0.3655086258427589,-2.167298274948432
50,1,0.1,5,150,4,3,0.28923162302006383,-1.3886516038197838
50,1,0.1,5,150,8,1,0.3976662544463037,-2.502528611590661
50,1,0.1,5,150,8,2,0.2918305058164026,-1.3940294423703716
50,1,0.1,5,150,8,3,0.29462639006659286,-1.2780926948620706
50,1,0.1,5,150,16,1,0.3066613656630759,-1.5949333928732434
50,1,0.1,5,150,16,2,0.3031255978742889,-1.529807093807145
50,1,0.1,5,150,16,3,0.2869082622926118,-1.3623542322372404
50,1,0.1,10,50,4,1,0.19812759081065381,0.0854800438706581
50,1,0.1,10,50,4,2,0.2939991229915364,-1.2279973854399926
50,1,0.1,10,50,4,3,0.3731629785926258,-2.2972055042544848
50,1,0.1,10,50,8,1,0.40908040768856824,-2.8298758623360185
50,1,0.1,10,50,8,2,0.2974759633085815,-1.48369980672011
50,1,0.1,10,50,8,3,0.310788517838233,-1.506473106690355
50,1,0.1,10,50,16,1,0.16560054270955477,0.2266644144594242
50,1,0.1,10,50,16,2,0.13055377439527613,0.44404838587886375
50,1,0.1,10,50,16,3,0.31851797042796615,-1.8750998448384117
50,1,0.1,10,100,4,1,0.3210616767035469,-1.7554107509443182
50,1,0.1,10,100,4,2,0.26034477740430184,-1.1238621967667641
50,1,0.1,10,100,4,3,0.3089569731419232,-1.5894748484481043
50,1,0.1,10,100,8,1,0.33881328707013997,-2.0735115228973364
50,1,0.1,10,100,8,2,0.32948163290094273,-1.8500274893604627
50,1,0.1,10,100,8,3,0.2595828726453706,-0.8979481719251992
50,1,0.1,10,100,16,1,0.27298449546641035,-1.2015737779673268
50,1,0.1,10,100,16,2,0.21583902424023926,-0.4083617319252104
50,1,0.1,10,100,16,3,0.2219101523355719,-0.45206133751022626
50,1,0.1,10,150,4,1,0.17121739379857084,0.38119023972914357
50,1,0.1,10,150,4,2,0.3299554527318732,-1.8662815153716381
50,1,0.1,10,150,4,3,0.2019594676561977,-0.3221827252184044
50,1,0.1,10,150,8,1,0.32602163706553255,-1.7438267885942138
50,1,0.1,10,150,8,2,0.36418753283609306,-2.207321447809664
50,1,0.1,10,150,8,3,0.3037752852010101,-1.561842565819358
50,1,0.1,10,150,16,1,0.2964030773998706,-1.488152605303021
50,1,0.1,10,150,16,2,0.20834017979338146,-0.16740964452051643
50,1,0.1,10,150,16,3,0.3226995457718967,-2.2982835602715386
50,2,0.001,1,50,4,1,0.14244029319624163,0.4339666423823143
